time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category
2022-10-13,67,156,Unhealthy
2022-10-13,72.3,159,Unhealthy
2022-10-13,77.7,162,Unhealthy
2022-10-13,82.7,165,Unhealthy
2022-10-13,73.3,160,Unhealthy
2022-10-13,68.5,157,Unhealthy
2022-10-13,59.5,153,Unhealthy
2022-10-13,56,151,Unhealthy
2022-10-13,53,144,Unhealthy for Sensitive Groups
2022-10-13,58.3,152,Unhealthy
2022-10-13,39.5,110,Unhealthy for Sensitive Groups
2022-10-13,27.3,82,Moderate
2022-10-13,30,88,Moderate
2022-10-13,36.8,104,Unhealthy for Sensitive Groups
2022-10-13,37.5,105,Unhealthy for Sensitive Groups
2022-10-13,35.7,101,Unhealthy for Sensitive Groups
2022-10-13,34.8,98,Moderate
2022-10-13,34.8,98,Moderate
2022-10-13,33.5,96,Moderate
2022-10-13,33.7,96,Moderate
2022-10-14,26.3,80,Moderate
2022-10-14,24.5,77,Moderate
2022-10-14,18.7,64,Moderate
2022-10-14,21.2,70,Moderate
2022-10-14,20.5,68,Moderate
2022-10-14,20.5,68,Moderate
2022-10-14,19,65,Moderate
2022-10-14,19.7,66,Moderate
2022-10-14,17.3,61,Moderate
2022-10-14,15.3,57,Moderate
2022-10-14,11.2,46,Good
2022-10-14,12,50,Good
2022-10-14,13.7,54,Moderate
2022-10-14,10.7,44,Good
2022-10-14,12.2,51,Moderate
2022-10-14,11.2,46,Good
2022-10-14,8.2,34,Good
2022-10-14,10.8,45,Good
2022-10-14,8.7,36,Good
2022-10-14,7,29,Good
2022-10-14,7.5,31,Good
2022-10-14,7.5,31,Good
2022-10-14,6.8,28,Good
2022-10-14,7.3,30,Good
2022-10-15,7.3,30,Good
2022-10-15,9.3,38,Good
2022-10-15,9.3,38,Good
2022-10-15,8.7,36,Good
2022-10-15,7,29,Good
2022-10-15,6.2,25,Good
2022-10-15,9,37,Good
2022-10-15,44,121,Unhealthy for Sensitive Groups
2022-10-15,18,63,Moderate
2022-10-15,8.7,36,Good
2022-10-15,7.7,32,Good
2022-10-15,6.5,27,Good
2022-10-15,6,25,Good
2022-10-15,6,25,Good
2022-10-15,9.7,40,Good
2022-10-15,9.7,40,Good
2022-10-15,10,41,Good
2022-10-15,12,50,Good
2022-10-15,12,50,Good
2022-10-15,12,50,Good
2022-10-15,13.7,54,Moderate
2022-10-15,14.3,55,Moderate
2022-10-15,18,63,Moderate
2022-10-15,21.5,70,Moderate
2022-10-16,25,78,Moderate
2022-10-16,24.7,77,Moderate
2022-10-16,22.3,72,Moderate
2022-10-16,22.3,72,Moderate
2022-10-16,22.3,72,Moderate
2022-10-16,19.2,65,Moderate
2022-10-16,18.3,64,Moderate
2022-10-16,18.7,64,Moderate
2022-10-16,18.7,64,Moderate
2022-10-16,18.3,64,Moderate
2022-10-16,16.5,60,Moderate
2022-10-16,16.3,59,Moderate
2022-10-16,14.7,56,Moderate
2022-10-16,15,57,Moderate
2022-10-16,14,54,Moderate
2022-10-16,11.7,48,Good
2022-10-16,11.5,47,Good
2022-10-16,12.7,52,Moderate
2022-10-16,15.3,57,Moderate
2022-10-16,16,59,Moderate
2022-10-16,17.5,62,Moderate
2022-10-16,16,59,Moderate
2022-10-16,17,61,Moderate
2022-10-16,17.3,61,Moderate
2022-10-17,18.3,64,Moderate
2022-10-17,17.3,61,Moderate
2022-10-17,19.7,66,Moderate
2022-10-17,22,71,Moderate
2022-10-17,23.8,75,Moderate
2022-10-17,26,80,Moderate
2022-10-17,42.5,118,Unhealthy for Sensitive Groups
2022-10-17,52.7,143,Unhealthy for Sensitive Groups
2022-10-17,67.7,157,Unhealthy
2022-10-17,58,152,Unhealthy
2022-10-17,50,136,Unhealthy for Sensitive Groups
2022-10-17,36.3,102,Unhealthy for Sensitive Groups
2022-10-17,32.3,93,Moderate
2022-10-17,37,104,Unhealthy for Sensitive Groups
2022-10-17,53.7,145,Unhealthy for Sensitive Groups
2022-10-17,49.8,136,Unhealthy for Sensitive Groups
2022-10-17,42.3,117,Unhealthy for Sensitive Groups
2022-10-17,39,109,Unhealthy for Sensitive Groups
2022-10-17,36.3,102,Unhealthy for Sensitive Groups
2022-10-17,43.3,120,Unhealthy for Sensitive Groups
2022-10-17,54.2,147,Unhealthy for Sensitive Groups
2022-10-17,59.2,152,Unhealthy
2022-10-17,61,153,Unhealthy
2022-10-17,63.3,155,Unhealthy
2022-10-18,44.3,122,Unhealthy for Sensitive Groups
2022-10-18,52,141,Unhealthy for Sensitive Groups
2022-10-18,59,152,Unhealthy
2022-10-18,59.5,153,Unhealthy
2022-10-18,56.7,151,Unhealthy
2022-10-18,64.7,155,Unhealthy
2022-10-18,64.3,155,Unhealthy
2022-10-18,57.8,152,Unhealthy
2022-10-18,41,114,Unhealthy for Sensitive Groups
2022-10-18,46,126,Unhealthy for Sensitive Groups
2022-10-18,52,141,Unhealthy for Sensitive Groups
2022-10-18,37.3,105,Unhealthy for Sensitive Groups
2022-10-18,26.5,81,Moderate
2022-10-18,18.8,65,Moderate
2022-10-18,26.8,81,Moderate
2022-10-18,27.5,83,Moderate
2022-10-18,27,82,Moderate
2022-10-18,31,90,Moderate
2022-10-18,33,94,Moderate
2022-10-18,34.3,97,Moderate
2022-10-18,31.7,92,Moderate
2022-10-18,28.7,85,Moderate
2022-10-18,30.3,89,Moderate
2022-10-18,32,92,Moderate
2022-10-19,33.3,95,Moderate
2022-10-19,,,No Data
2022-10-19,41.3,115,Unhealthy for Sensitive Groups
2022-10-19,62.3,154,Unhealthy
2022-10-19,69.2,158,Unhealthy
2022-10-19,75,161,Unhealthy
2022-10-19,71,159,Unhealthy
2022-10-19,64.7,155,Unhealthy
2022-10-19,64.3,155,Unhealthy
2022-10-19,69,157,Unhealthy
2022-10-19,53.7,145,Unhealthy for Sensitive Groups
2022-10-19,49.2,134,Unhealthy for Sensitive Groups
2022-10-19,50.5,137,Unhealthy for Sensitive Groups
2022-10-19,52.7,143,Unhealthy for Sensitive Groups
2022-10-19,53,144,Unhealthy for Sensitive Groups
2022-10-19,49,134,Unhealthy for Sensitive Groups
2022-10-19,43.8,121,Unhealthy for Sensitive Groups
2022-10-19,39.3,110,Unhealthy for Sensitive Groups
2022-10-19,39,109,Unhealthy for Sensitive Groups
2022-10-19,37.7,106,Unhealthy for Sensitive Groups
2022-10-19,36.7,103,Unhealthy for Sensitive Groups
2022-10-19,34,97,Moderate
2022-10-19,33.2,95,Moderate
2022-10-19,32.5,93,Moderate
2022-10-20,33.3,95,Moderate
2022-10-20,32,92,Moderate
2022-10-20,30.3,89,Moderate
2022-10-20,30.8,90,Moderate
2022-10-20,24.8,77,Moderate
2022-10-20,22.7,73,Moderate
2022-10-20,25.5,79,Moderate
2022-10-20,30,88,Moderate
2022-10-20,32,92,Moderate
2022-10-20,34,97,Moderate
2022-10-20,32,92,Moderate
2022-10-20,29.5,87,Moderate
2022-10-20,18.7,64,Moderate
2022-10-20,14.5,56,Moderate
2022-10-20,15.5,58,Moderate
2022-10-20,25.3,78,Moderate
2022-10-20,29.3,87,Moderate
2022-10-20,34.3,97,Moderate
2022-10-20,31.5,91,Moderate
2022-10-20,32.3,93,Moderate
2022-10-20,36.7,103,Unhealthy for Sensitive Groups
2022-10-20,30,88,Moderate
2022-10-20,22,71,Moderate
2022-10-20,18,63,Moderate
2022-10-21,16,59,Moderate
2022-10-21,15.2,57,Moderate
2022-10-21,15.3,57,Moderate
2022-10-21,15.7,58,Moderate
2022-10-21,16.3,59,Moderate
2022-10-21,19.2,65,Moderate
2022-10-21,19,65,Moderate
2022-10-21,19.7,66,Moderate
2022-10-21,16.3,59,Moderate
2022-10-21,14,54,Moderate
2022-10-21,15.7,58,Moderate
2022-10-21,18.5,64,Moderate
2022-10-21,16.2,59,Moderate
2022-10-21,16.2,59,Moderate
2022-10-21,18.5,64,Moderate
2022-10-21,17.7,62,Moderate
2022-10-21,17,61,Moderate
2022-10-21,18,63,Moderate
2022-10-21,19.8,67,Moderate
2022-10-21,22.3,72,Moderate
2022-10-21,25.7,79,Moderate
2022-10-21,27.3,82,Moderate
2022-10-21,27,82,Moderate
2022-10-21,25.8,79,Moderate
2022-10-22,26,80,Moderate
2022-10-22,28.3,85,Moderate
2022-10-22,30.3,89,Moderate
2022-10-22,30,88,Moderate
2022-10-22,27,82,Moderate
2022-10-22,28.2,84,Moderate
2022-10-22,28.5,85,Moderate
2022-10-22,27,82,Moderate
2022-10-22,33.3,95,Moderate
2022-10-22,28.3,85,Moderate
2022-10-22,30.3,89,Moderate
2022-10-22,51.2,139,Unhealthy for Sensitive Groups
2022-10-22,51.7,140,Unhealthy for Sensitive Groups
2022-10-22,50.5,137,Unhealthy for Sensitive Groups
2022-10-22,57.7,152,Unhealthy
2022-10-22,61,153,Unhealthy
2022-10-22,57,151,Unhealthy
2022-10-22,57.7,152,Unhealthy
2022-10-22,56,151,Unhealthy
2022-10-22,43.3,120,Unhealthy for Sensitive Groups
2022-10-22,24,76,Moderate
2022-10-22,23.3,74,Moderate
2022-10-22,23.3,74,Moderate
2022-10-22,21.8,71,Moderate
2022-10-23,24.2,76,Moderate
2022-10-23,20,67,Moderate
2022-10-23,19,65,Moderate
2022-10-23,17.7,62,Moderate
2022-10-23,17.5,62,Moderate
2022-10-23,13.5,53,Moderate
2022-10-23,15.3,57,Moderate
2022-10-23,16.5,60,Moderate
2022-10-23,30.8,90,Moderate
2022-10-23,20.7,69,Moderate
2022-10-23,18.7,64,Moderate
2022-10-23,16,59,Moderate
2022-10-23,18,63,Moderate
2022-10-23,19,65,Moderate
2022-10-23,22,71,Moderate
2022-10-23,22.7,73,Moderate
2022-10-23,22.7,73,Moderate
2022-10-23,18,63,Moderate
2022-10-23,15.2,57,Moderate
2022-10-23,17,61,Moderate
2022-10-23,20.7,69,Moderate
2022-10-23,16.7,60,Moderate
2022-10-23,16.5,60,Moderate
2022-10-23,18,63,Moderate
2022-10-24,19.2,65,Moderate
2022-10-24,23.5,74,Moderate
2022-10-24,27,82,Moderate
2022-10-24,27,82,Moderate
2022-10-24,34.3,97,Moderate
2022-10-24,31.3,91,Moderate
2022-10-24,37.5,105,Unhealthy for Sensitive Groups
2022-10-24,34.5,98,Moderate
2022-10-24,40.2,112,Unhealthy for Sensitive Groups
2022-10-24,33.7,96,Moderate
2022-10-24,28.3,85,Moderate
2022-10-24,29,86,Moderate
2022-10-24,29,86,Moderate
2022-10-24,26.8,81,Moderate
2022-10-24,29,86,Moderate
2022-10-24,28.3,85,Moderate
2022-10-24,28.7,85,Moderate
2022-10-24,31,90,Moderate
2022-10-24,36,102,Unhealthy for Sensitive Groups
2022-10-24,30.7,90,Moderate
2022-10-24,30.7,90,Moderate
2022-10-24,33.3,95,Moderate
2022-10-24,27.7,83,Moderate
2022-10-24,24.2,76,Moderate
2022-10-25,24.2,76,Moderate
2022-10-25,25,78,Moderate
2022-10-25,24.3,76,Moderate
2022-10-25,26,80,Moderate
2022-10-25,28,84,Moderate
2022-10-25,41.5,115,Unhealthy for Sensitive Groups
2022-10-25,61,153,Unhealthy
2022-10-25,71,159,Unhealthy
2022-10-25,72.3,159,Unhealthy
2022-10-25,51.3,139,Unhealthy for Sensitive Groups
2022-10-25,26.3,80,Moderate
2022-10-25,18.8,65,Moderate
2022-10-25,21.8,71,Moderate
2022-10-25,18.3,64,Moderate
2022-10-25,16,59,Moderate
2022-10-25,24.7,77,Moderate
2022-10-25,26.5,81,Moderate
2022-10-25,16.8,60,Moderate
2022-10-25,18,63,Moderate
2022-10-25,16,59,Moderate
2022-10-25,16,59,Moderate
2022-10-25,15.7,58,Moderate
2022-10-25,16.7,60,Moderate
2022-10-25,18,63,Moderate
2022-10-26,19.2,65,Moderate
2022-10-26,21.3,70,Moderate
2022-10-26,26,80,Moderate
2022-10-26,26.3,80,Moderate
2022-10-26,26.3,80,Moderate
2022-10-26,27.3,82,Moderate
2022-10-26,28.3,85,Moderate
2022-10-26,28.5,85,Moderate
2022-10-26,31.7,92,Moderate
2022-10-26,44,121,Unhealthy for Sensitive Groups
2022-10-26,60,153,Unhealthy
2022-10-26,45.7,126,Unhealthy for Sensitive Groups
2022-10-26,20,67,Moderate
2022-10-26,19,65,Moderate
2022-10-26,18.5,64,Moderate
2022-10-26,15.3,57,Moderate
2022-10-26,18,63,Moderate
2022-10-26,18,63,Moderate
2022-10-26,18.7,64,Moderate
2022-10-26,16.8,60,Moderate
2022-10-26,13.8,54,Moderate
2022-10-26,15,57,Moderate
2022-10-26,16.3,59,Moderate
2022-10-26,16.3,59,Moderate
2022-10-27,17.5,62,Moderate
2022-10-27,19.2,65,Moderate
2022-10-27,24,76,Moderate
2022-10-27,24.7,77,Moderate
2022-10-27,29,86,Moderate
2022-10-27,24.3,76,Moderate
2022-10-27,23.7,75,Moderate
2022-10-27,24.3,76,Moderate
2022-10-27,29,86,Moderate
2022-10-27,29.3,87,Moderate
2022-10-27,26.7,81,Moderate
2022-10-27,26.7,81,Moderate
2022-10-27,25.8,79,Moderate
2022-10-27,24.3,76,Moderate
2022-10-27,25.3,78,Moderate
2022-10-27,26.5,81,Moderate
2022-10-27,26,80,Moderate
2022-10-27,21,69,Moderate
2022-10-27,19.7,66,Moderate
2022-10-27,21.5,70,Moderate
2022-10-27,20,67,Moderate
2022-10-27,19,65,Moderate
2022-10-27,22.3,72,Moderate
2022-10-27,23.3,74,Moderate
2022-10-28,24.7,77,Moderate
2022-10-28,23.8,75,Moderate
2022-10-28,27,82,Moderate
2022-10-28,25.7,79,Moderate
2022-10-28,23,73,Moderate
2022-10-28,25.7,79,Moderate
2022-10-28,29,86,Moderate
2022-10-28,31.5,91,Moderate
2022-10-28,28.7,85,Moderate
2022-10-28,27,82,Moderate
2022-10-28,27.3,82,Moderate
2022-10-28,29,86,Moderate
2022-10-28,29.8,88,Moderate
2022-10-28,28.3,85,Moderate
2022-10-28,27,82,Moderate
2022-10-28,31.3,91,Moderate
2022-10-28,32,92,Moderate
2022-10-28,31.8,92,Moderate
2022-10-28,35.7,101,Unhealthy for Sensitive Groups
2022-10-28,35,99,Moderate
2022-10-28,39,109,Unhealthy for Sensitive Groups
2022-10-28,39,109,Unhealthy for Sensitive Groups
2022-10-28,39.3,110,Unhealthy for Sensitive Groups
2022-10-28,27.8,84,Moderate
2022-10-29,25,78,Moderate
2022-10-29,34.7,98,Moderate
2022-10-29,40.3,112,Unhealthy for Sensitive Groups
2022-10-29,40.7,113,Unhealthy for Sensitive Groups
2022-10-29,46.2,127,Unhealthy for Sensitive Groups
2022-10-29,47.2,129,Unhealthy for Sensitive Groups
2022-10-29,61,153,Unhealthy
2022-10-29,52.7,143,Unhealthy for Sensitive Groups
2022-10-29,64.3,155,Unhealthy
2022-10-29,64.5,155,Unhealthy
2022-10-29,41.2,115,Unhealthy for Sensitive Groups
2022-10-29,39,109,Unhealthy for Sensitive Groups
2022-10-29,34,97,Moderate
2022-10-29,38,107,Unhealthy for Sensitive Groups
2022-10-29,42.7,118,Unhealthy for Sensitive Groups
2022-10-29,44.7,123,Unhealthy for Sensitive Groups
2022-10-29,43,119,Unhealthy for Sensitive Groups
2022-10-29,50.2,137,Unhealthy for Sensitive Groups
2022-10-29,59.3,152,Unhealthy
2022-10-29,62,154,Unhealthy
2022-10-29,62.3,154,Unhealthy
2022-10-29,65.7,156,Unhealthy
2022-10-29,49.3,134,Unhealthy for Sensitive Groups
2022-10-29,44.5,123,Unhealthy for Sensitive Groups
2022-10-30,43,119,Unhealthy for Sensitive Groups
2022-10-30,39.5,110,Unhealthy for Sensitive Groups
2022-10-30,43,119,Unhealthy for Sensitive Groups
2022-10-30,51.7,140,Unhealthy for Sensitive Groups
2022-10-30,63.5,155,Unhealthy
2022-10-30,66.8,156,Unhealthy
2022-10-30,68.3,157,Unhealthy
2022-10-30,77,162,Unhealthy
2022-10-30,88.3,167,Unhealthy
2022-10-30,46,126,Unhealthy for Sensitive Groups
2022-10-30,37.8,106,Unhealthy for Sensitive Groups
2022-10-30,37.7,106,Unhealthy for Sensitive Groups
2022-10-30,31.3,91,Moderate
2022-10-30,29.7,88,Moderate
2022-10-30,32,92,Moderate
2022-10-30,33,94,Moderate
2022-10-30,32,92,Moderate
2022-10-30,,,No Data
2022-10-30,29.5,87,Moderate
2022-10-30,45,124,Unhealthy for Sensitive Groups
2022-10-30,55.8,151,Unhealthy
2022-10-30,64.5,155,Unhealthy
2022-10-30,74.8,160,Unhealthy
2022-10-30,77,162,Unhealthy
2022-11-01,96.2,172,Unhealthy
2022-11-01,102.8,175,Unhealthy
2022-11-01,92.7,170,Unhealthy
2022-11-01,97.3,172,Unhealthy
2022-11-01,88.8,168,Unhealthy
2022-11-01,69,157,Unhealthy
2022-11-01,44,121,Unhealthy for Sensitive Groups
2022-11-01,38.8,109,Unhealthy for Sensitive Groups
2022-11-01,41.3,115,Unhealthy for Sensitive Groups
2022-11-01,40.8,114,Unhealthy for Sensitive Groups
2022-11-01,32.3,93,Moderate
2022-11-01,31.7,92,Moderate
2022-11-01,48,131,Unhealthy for Sensitive Groups
2022-11-01,34.7,98,Moderate
2022-11-01,44,121,Unhealthy for Sensitive Groups
2022-11-01,41.7,116,Unhealthy for Sensitive Groups
2022-11-01,43.3,120,Unhealthy for Sensitive Groups
2022-11-01,43.3,120,Unhealthy for Sensitive Groups
2022-11-01,44.3,122,Unhealthy for Sensitive Groups
2022-11-01,44.3,122,Unhealthy for Sensitive Groups
2022-11-01,35.3,99,Moderate
2022-11-01,28.2,84,Moderate
2022-11-01,24,76,Moderate
2022-11-01,21.7,71,Moderate
2022-11-02,21.3,70,Moderate
2022-11-02,22.3,72,Moderate
2022-11-02,19.7,66,Moderate
2022-11-02,26.2,80,Moderate
2022-11-02,24.8,77,Moderate
2022-11-02,23.5,74,Moderate
2022-11-02,24.5,77,Moderate
2022-11-02,24,76,Moderate
2022-11-02,28.7,85,Moderate
2022-11-02,35.7,101,Unhealthy for Sensitive Groups
2022-11-02,36.2,102,Unhealthy for Sensitive Groups
2022-11-02,23,73,Moderate
2022-11-02,30,88,Moderate
2022-11-02,38.7,108,Unhealthy for Sensitive Groups
2022-11-02,64,155,Unhealthy
2022-11-02,71.5,159,Unhealthy
2022-11-02,61.5,154,Unhealthy
2022-11-02,50.5,137,Unhealthy for Sensitive Groups
2022-11-02,49.7,135,Unhealthy for Sensitive Groups
2022-11-02,51,139,Unhealthy for Sensitive Groups
2022-11-02,53,144,Unhealthy for Sensitive Groups
2022-11-02,50.3,137,Unhealthy for Sensitive Groups
2022-11-02,45,124,Unhealthy for Sensitive Groups
2022-11-02,40.3,112,Unhealthy for Sensitive Groups
2022-11-03,37.7,106,Unhealthy for Sensitive Groups
2022-11-03,43,119,Unhealthy for Sensitive Groups
2022-11-03,36.3,102,Unhealthy for Sensitive Groups
2022-11-03,37.5,105,Unhealthy for Sensitive Groups
2022-11-03,25.8,79,Moderate
2022-11-03,16.3,59,Moderate
2022-11-03,21,69,Moderate
2022-11-03,19.7,66,Moderate
2022-11-03,33.2,95,Moderate
2022-11-03,33.2,95,Moderate
2022-11-03,43.7,121,Unhealthy for Sensitive Groups
2022-11-03,46,126,Unhealthy for Sensitive Groups
2022-11-03,39.3,110,Unhealthy for Sensitive Groups
2022-11-03,38.8,109,Unhealthy for Sensitive Groups
2022-11-03,38.8,109,Unhealthy for Sensitive Groups
2022-11-03,28.2,84,Moderate
2022-11-03,25.7,79,Moderate
2022-11-03,26.3,80,Moderate
2022-11-03,33,94,Moderate
2022-11-03,34.7,98,Moderate
2022-11-03,42,117,Unhealthy for Sensitive Groups
2022-11-03,43.3,120,Unhealthy for Sensitive Groups
2022-11-03,47.3,130,Unhealthy for Sensitive Groups
2022-11-03,49,134,Unhealthy for Sensitive Groups
2022-11-04,49,134,Unhealthy for Sensitive Groups
2022-11-04,48.5,133,Unhealthy for Sensitive Groups
2022-11-04,47.3,130,Unhealthy for Sensitive Groups
2022-11-04,54,146,Unhealthy for Sensitive Groups
2022-11-04,62.3,154,Unhealthy
2022-11-04,55,149,Unhealthy for Sensitive Groups
2022-11-04,54.5,147,Unhealthy for Sensitive Groups
2022-11-04,58.8,152,Unhealthy
2022-11-04,52.7,143,Unhealthy for Sensitive Groups
2022-11-04,56,151,Unhealthy
2022-11-04,54,146,Unhealthy for Sensitive Groups
2022-11-04,45.7,126,Unhealthy for Sensitive Groups
2022-11-04,41.2,115,Unhealthy for Sensitive Groups
2022-11-04,39.8,111,Unhealthy for Sensitive Groups
2022-11-04,48.7,133,Unhealthy for Sensitive Groups
2022-11-04,52,141,Unhealthy for Sensitive Groups
2022-11-04,49,134,Unhealthy for Sensitive Groups
2022-11-04,45,124,Unhealthy for Sensitive Groups
2022-11-04,26.5,81,Moderate
2022-11-04,17.7,62,Moderate
2022-11-04,12.7,52,Moderate
2022-11-04,14.7,56,Moderate
2022-11-04,15.3,57,Moderate
2022-11-04,18,63,Moderate
2022-11-05,18.2,63,Moderate
2022-11-05,22,71,Moderate
2022-11-05,22,71,Moderate
2022-11-05,19.3,66,Moderate
2022-11-05,22.5,72,Moderate
2022-11-05,26.2,80,Moderate
2022-11-05,29.7,88,Moderate
2022-11-05,43.3,120,Unhealthy for Sensitive Groups
2022-11-05,48.7,133,Unhealthy for Sensitive Groups
2022-11-05,43.7,121,Unhealthy for Sensitive Groups
2022-11-05,38.3,107,Unhealthy for Sensitive Groups
2022-11-05,23,73,Moderate
2022-11-05,27,82,Moderate
2022-11-05,26.7,81,Moderate
2022-11-05,37.3,105,Unhealthy for Sensitive Groups
2022-11-05,36.3,102,Unhealthy for Sensitive Groups
2022-11-05,34.5,98,Moderate
2022-11-05,34,97,Moderate
2022-11-05,34.7,98,Moderate
2022-11-05,28,84,Moderate
2022-11-05,24.3,76,Moderate
2022-11-05,24,76,Moderate
2022-11-05,21.2,70,Moderate
2022-11-05,30,88,Moderate
2022-11-06,32,92,Moderate
2022-11-06,39.3,110,Unhealthy for Sensitive Groups
2022-11-06,40,112,Unhealthy for Sensitive Groups
2022-11-06,47,129,Unhealthy for Sensitive Groups
2022-11-06,45,124,Unhealthy for Sensitive Groups
2022-11-06,59,152,Unhealthy
2022-11-06,56,151,Unhealthy
2022-11-06,72.7,159,Unhealthy
2022-11-06,68.7,157,Unhealthy
2022-11-06,50.2,137,Unhealthy for Sensitive Groups
2022-11-06,43,119,Unhealthy for Sensitive Groups
2022-11-06,35.7,101,Unhealthy for Sensitive Groups
2022-11-06,26.3,80,Moderate
2022-11-06,21.5,70,Moderate
2022-11-06,27,82,Moderate
2022-11-06,44.7,123,Unhealthy for Sensitive Groups
2022-11-06,48.5,133,Unhealthy for Sensitive Groups
2022-11-06,43.3,120,Unhealthy for Sensitive Groups
2022-11-06,40.3,112,Unhealthy for Sensitive Groups
2022-11-06,40.3,112,Unhealthy for Sensitive Groups
2022-11-06,36.2,102,Unhealthy for Sensitive Groups
2022-11-06,37,104,Unhealthy for Sensitive Groups
2022-11-06,45,124,Unhealthy for Sensitive Groups
2022-11-06,61.7,154,Unhealthy
2022-11-07,77,162,Unhealthy
2022-11-07,83,165,Unhealthy
2022-11-07,78,162,Unhealthy
2022-11-07,81.8,164,Unhealthy
2022-11-07,82.5,164,Unhealthy
2022-11-07,82.3,164,Unhealthy
2022-11-07,83,165,Unhealthy
2022-11-07,79.2,163,Unhealthy
2022-11-07,69.8,158,Unhealthy
2022-11-07,39,109,Unhealthy for Sensitive Groups
2022-11-07,35,99,Moderate
2022-11-07,36.7,103,Unhealthy for Sensitive Groups
2022-11-07,30.7,90,Moderate
2022-11-07,22.7,73,Moderate
2022-11-07,17.2,61,Moderate
2022-11-07,20.7,69,Moderate
2022-11-07,20.7,69,Moderate
2022-11-07,23,73,Moderate
2022-11-07,19.5,66,Moderate
2022-11-07,22,71,Moderate
2022-11-07,22.3,72,Moderate
2022-11-07,26.2,80,Moderate
2022-11-07,50.5,137,Unhealthy for Sensitive Groups
2022-11-07,54.2,147,Unhealthy for Sensitive Groups
2022-11-08,54.7,148,Unhealthy for Sensitive Groups
2022-11-08,61,153,Unhealthy
2022-11-08,61.7,154,Unhealthy
2022-11-08,56.3,151,Unhealthy
2022-11-08,54,146,Unhealthy for Sensitive Groups
2022-11-08,55.7,151,Unhealthy
2022-11-08,54.2,147,Unhealthy for Sensitive Groups
2022-11-08,65,155,Unhealthy
2022-11-08,66,156,Unhealthy
2022-11-08,56.7,151,Unhealthy
2022-11-08,45,124,Unhealthy for Sensitive Groups
2022-11-08,50.8,138,Unhealthy for Sensitive Groups
2022-11-08,48.5,133,Unhealthy for Sensitive Groups
2022-11-08,42.8,118,Unhealthy for Sensitive Groups
2022-11-08,52.3,142,Unhealthy for Sensitive Groups
2022-11-08,58.7,152,Unhealthy
2022-11-08,57,151,Unhealthy
2022-11-08,30.3,89,Moderate
2022-11-08,25.3,78,Moderate
2022-11-08,31.3,91,Moderate
2022-11-08,18,63,Moderate
2022-11-08,19,65,Moderate
2022-11-08,20,67,Moderate
2022-11-08,19.7,66,Moderate
2022-11-09,26,80,Moderate
2022-11-09,25.2,78,Moderate
2022-11-09,19.3,66,Moderate
2022-11-09,20.3,68,Moderate
2022-11-09,23,73,Moderate
2022-11-09,21.7,71,Moderate
2022-11-09,24.3,76,Moderate
2022-11-09,24.3,76,Moderate
2022-11-09,28,84,Moderate
2022-11-09,21.2,70,Moderate
2022-11-09,26,80,Moderate
2022-11-09,33.8,96,Moderate
2022-11-09,29.5,87,Moderate
2022-11-09,24.7,77,Moderate
2022-11-09,26.3,80,Moderate
2022-11-09,27,82,Moderate
2022-11-09,26.2,80,Moderate
2022-11-09,24.3,76,Moderate
2022-11-09,23,73,Moderate
2022-11-09,23.7,75,Moderate
2022-11-09,29.7,88,Moderate
2022-11-09,36,102,Unhealthy for Sensitive Groups
2022-11-09,37,104,Unhealthy for Sensitive Groups
2022-11-09,22,71,Moderate
2022-11-10,17.2,61,Moderate
2022-11-10,18.3,64,Moderate
2022-11-10,16.7,60,Moderate
2022-11-10,16.3,59,Moderate
2022-11-10,15.8,58,Moderate
2022-11-10,14.5,56,Moderate
2022-11-10,15.3,57,Moderate
2022-11-10,11.7,48,Good
2022-11-10,12.3,51,Moderate
2022-11-10,13.8,54,Moderate
2022-11-10,15.3,57,Moderate
2022-11-10,12.3,51,Moderate
2022-11-10,13.3,53,Moderate
2022-11-10,16.5,60,Moderate
2022-11-10,20.5,68,Moderate
2022-11-10,22,71,Moderate
2022-11-10,27,82,Moderate
2022-11-10,23.7,75,Moderate
2022-11-10,27.3,82,Moderate
2022-11-10,27.7,83,Moderate
2022-11-10,36.8,104,Unhealthy for Sensitive Groups
2022-11-10,40.3,112,Unhealthy for Sensitive Groups
2022-11-10,27.8,84,Moderate
2022-11-10,22.7,73,Moderate
2022-11-11,20.7,69,Moderate
2022-11-11,23,73,Moderate
2022-11-11,23.3,74,Moderate
2022-11-11,24.5,77,Moderate
2022-11-11,23,73,Moderate
2022-11-11,23.7,75,Moderate
2022-11-11,25,78,Moderate
2022-11-11,24,76,Moderate
2022-11-11,23,73,Moderate
2022-11-11,21.3,70,Moderate
